   * c:\users\pratyusha\esim-workspace\flashadc\flashadc.cir
           Transient Analysis  Thu Mar 10 11:38:32  2022
--------------------------------------------------------------------------------
Index   time            +5v             ?               input           
--------------------------------------------------------------------------------
0	0.000000e+00	4.201338e-07	1.435766e-11	-1.00000e+00	
1	1.000000e-03	4.201188e-07	1.435738e-11	-1.00010e+00	
2	1.432341e-03	4.201279e-07	1.435734e-11	-1.00014e+00	
3	2.297023e-03	4.201340e-07	1.435727e-11	-1.00023e+00	
4	4.026387e-03	4.201382e-07	1.435724e-11	-1.00040e+00	
5	7.485115e-03	4.201297e-07	1.435732e-11	-1.00075e+00	
6	1.440257e-02	4.201370e-07	1.435748e-11	-1.00144e+00	
7	2.823748e-02	4.201293e-07	1.435758e-11	-1.00282e+00	
8	5.590731e-02	4.201384e-07	1.435760e-11	-1.00559e+00	
9	1.112470e-01	4.201286e-07	1.435758e-11	-1.01112e+00	
10	2.112470e-01	4.201382e-07	1.435758e-11	-1.02112e+00	
11	3.112470e-01	4.201288e-07	1.435756e-11	-1.03112e+00	
12	4.112470e-01	4.201379e-07	1.435755e-11	-1.04112e+00	
13	5.112470e-01	4.201287e-07	1.435753e-11	-1.05112e+00	
14	6.112470e-01	4.201376e-07	1.435753e-11	-1.06112e+00	
15	7.112470e-01	4.201285e-07	1.435751e-11	-1.07112e+00	
16	8.112470e-01	4.201375e-07	1.435750e-11	-1.08112e+00	
17	9.112470e-01	4.201285e-07	1.435748e-11	-1.09112e+00	
18	1.011247e+00	4.201373e-07	1.435748e-11	-1.10112e+00	
19	1.111247e+00	4.201283e-07	1.435746e-11	-1.11112e+00	
20	1.211247e+00	4.201370e-07	1.435745e-11	-1.12112e+00	
21	1.311247e+00	4.201283e-07	1.435743e-11	-1.13112e+00	
22	1.411247e+00	4.201369e-07	1.435743e-11	-1.14112e+00	
23	1.511247e+00	4.201282e-07	1.435741e-11	-1.15112e+00	
24	1.611247e+00	4.201365e-07	1.435740e-11	-1.16112e+00	
25	1.711247e+00	4.201283e-07	1.435738e-11	-1.17112e+00	
26	1.811247e+00	4.201362e-07	1.435738e-11	-1.18112e+00	
27	1.911247e+00	4.201283e-07	1.435736e-11	-1.19112e+00	
28	2.011247e+00	4.201360e-07	1.435735e-11	-1.20112e+00	
29	2.111247e+00	4.201281e-07	1.435733e-11	-1.21112e+00	
30	2.211247e+00	4.201357e-07	1.435733e-11	-1.22112e+00	
31	2.311247e+00	4.201283e-07	1.435731e-11	-1.23112e+00	
32	2.411247e+00	4.201353e-07	1.435730e-11	-1.24112e+00	
33	2.511247e+00	4.201283e-07	1.435728e-11	-1.25112e+00	
34	2.611247e+00	4.201350e-07	1.435728e-11	-1.26112e+00	
35	2.711247e+00	4.201283e-07	1.435726e-11	-1.27112e+00	
36	2.811247e+00	4.201348e-07	1.435725e-11	-1.28112e+00	
37	2.911247e+00	4.201283e-07	1.435723e-11	-1.29112e+00	
38	3.011247e+00	4.201346e-07	1.435722e-11	-1.30112e+00	
39	3.111247e+00	4.201281e-07	1.435721e-11	-1.31112e+00	
40	3.211247e+00	4.201343e-07	1.435720e-11	-1.32112e+00	
41	3.311247e+00	4.201282e-07	1.435718e-11	-1.33112e+00	
42	3.411247e+00	4.201340e-07	1.435717e-11	-1.34112e+00	
43	3.511247e+00	4.201281e-07	1.435716e-11	-1.35112e+00	
44	3.611247e+00	4.201337e-07	1.435715e-11	-1.36112e+00	
45	3.711247e+00	4.201282e-07	1.435713e-11	-1.37112e+00	
46	3.811247e+00	4.201335e-07	1.435712e-11	-1.38112e+00	
47	3.911247e+00	4.201282e-07	1.435711e-11	-1.39112e+00	
48	4.011247e+00	4.201332e-07	1.435710e-11	-1.40112e+00	
49	4.111247e+00	4.201280e-07	1.435708e-11	-1.41112e+00	
